country,nuts_2,nuts_3,lau,cases,population,datetime
PT,Açores,AÇORES,RIBEIRA GRANDE,411,32811,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,VINHAIS,413,7746,2021-01-13T00:00:00
PT,Centro,AVEIRO,VAGOS,413,22740,2021-01-13T00:00:00
PT,Norte,AVEIRO,ESPINHO,420,29516,2021-01-13T00:00:00
PT,Algarve,FARO,SÃO BRÁS DE ALPORTEL,422,10416,2021-01-13T00:00:00
PT,Algarve,FARO,SILVES,422,36226,2021-01-13T00:00:00
PT,Algarve,FARO,OLHÃO,423,44405,2021-01-13T00:00:00
PT,Madeira,MADEIRA,CÂMARA DE LOBOS,425,33675,2021-01-13T00:00:00
PT,Centro,VISEU,SÃO PEDRO DO SUL,428,15403,2021-01-13T00:00:00
PT,Algarve,FARO,LOULÉ,432,68697,2021-01-13T00:00:00
PT,Norte,PORTO,BAIÃO,432,18748,2021-01-13T00:00:00
PT,Norte,PORTO,PENAFIEL,436,69772,2021-01-13T00:00:00
PT,Norte,AVEIRO,VALE DE CAMBRA,445,21327,2021-01-13T00:00:00
PT,Norte,PORTO,LOUSADA,445,46755,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,CAMPO MAIOR,445,7874,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,COVILHÃ,447,46787,2021-01-13T00:00:00
PT,Açores,AÇORES,LAGOA [R.A. AÇORES],448,14721,2021-01-13T00:00:00
PT,Centro,GUARDA,SABUGAL,453,10585,2021-01-13T00:00:00
PT,Norte,VILA REAL,VALPAÇOS,459,14818,2021-01-13T00:00:00
PT,Algarve,FARO,LAGOS,461,30374,2021-01-13T00:00:00
PT,Madeira,MADEIRA,RIBEIRA BRAVA,466,12435,2021-01-13T00:00:00
PT,Norte,PORTO,PAREDES,467,86067,2021-01-13T00:00:00
PT,Norte,VISEU,CINFÃES,471,18244,2021-01-13T00:00:00
PT,Norte,VILA REAL,SABROSA,473,5918,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SINTRA,473,391402,2021-01-13T00:00:00
PT,Centro,AVEIRO,AVEIRO,475,78734,2021-01-13T00:00:00
PT,Norte,PORTO,MAIA,476,138971,2021-01-13T00:00:00
PT,Centro,COIMBRA,PENACOVA,482,13694,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALCANENA,484,12809,2021-01-13T00:00:00
PT,Centro,VISEU,SANTA COMBA DÃO,488,10452,2021-01-13T00:00:00
PT,Algarve,FARO,FARO,490,61015,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,MONTIJO,493,57614,2021-01-13T00:00:00
PT,Norte,VIANA DO CASTELO,VIANA DO CASTELO,496,84417,2021-01-13T00:00:00
PT,Centro,COIMBRA,GÓIS,499,3805,2021-01-13T00:00:00
PT,Centro,COIMBRA,MIRA,499,11832,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,CASCAIS,501,213608,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,FRONTEIRA,504,2974,2021-01-13T00:00:00
PT,Norte,BRAGA,VIZELA,506,23897,2021-01-13T00:00:00
PT,Algarve,FARO,ALBUFEIRA,506,41528,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SESIMBRA,511,51858,2021-01-13T00:00:00
PT,Centro,VISEU,TONDELA,516,26357,2021-01-13T00:00:00
PT,Norte,BRAGA,CABECEIRAS DE BASTO,518,15628,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CONSTÂNCIA,521,4030,2021-01-13T00:00:00
PT,Centro,LEIRIA,POMBAL,523,51461,2021-01-13T00:00:00
PT,Norte,PORTO,VILA NOVA DE GAIA,523,300472,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,VILA NOVA DA BARQUINHA,523,7461,2021-01-13T00:00:00
PT,Norte,VILA REAL,ALIJÓ,527,10625,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,BARREIRO,531,75147,2021-01-13T00:00:00
PT,Algarve,FARO,VILA REAL DE SANTO ANTÓNIO,533,18749,2021-01-13T00:00:00
PT,Centro,VISEU,SÁTÃO,535,11580,2021-01-13T00:00:00
PT,Centro,LEIRIA,MARINHA GRANDE,535,38508,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,AMADORA,536,184106,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,AVIS,542,4247,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,CALDAS DA RAINHA,545,51912,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,VILA FRANCA DE XIRA,546,141957,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,TORRES VEDRAS,546,78530,2021-01-13T00:00:00
PT,Norte,PORTO,MATOSINHOS,550,175357,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,REDONDO,551,6353,2021-01-13T00:00:00
PT,Centro,AVEIRO,ALBERGARIA-A-VELHA,551,24144,2021-01-13T00:00:00
PT,Norte,VILA REAL,VILA POUCA DE AGUIAR,552,11961,2021-01-13T00:00:00
PT,Centro,AVEIRO,OLIVEIRA DO BAIRRO,552,24277,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,MAFRA,556,84816,2021-01-13T00:00:00
PT,Centro,VISEU,MORTÁGUA,557,8803,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,ALANDROAL,561,4992,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ENTRONCAMENTO,561,21558,2021-01-13T00:00:00
PT,Centro,COIMBRA,COIMBRA,563,134166,2021-01-13T00:00:00
PT,Alentejo,BEJA,ALVITO,565,2477,2021-01-13T00:00:00
PT,Norte,VILA REAL,MURÇA,567,5463,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,OEIRAS,571,177408,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,CASTELO BRANCO,571,51987,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SANTARÉM,576,57421,2021-01-13T00:00:00
PT,Norte,PORTO,PORTO,577,216606,2021-01-13T00:00:00
PT,Centro,COIMBRA,CONDEIXA-A-NOVA,581,17733,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SEIXAL,584,167752,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,ALCOBAÇA,584,53555,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ODIVELAS,585,161774,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,ALMADA,589,169039,2021-01-13T00:00:00
PT,Norte,BRAGA,CELORICO DE BASTO,593,19040,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,BENAVENTE,598,30602,2021-01-13T00:00:00
PT,Centro,LEIRIA,BATALHA,601,15963,2021-01-13T00:00:00
PT,Norte,PORTO,VALONGO,604,97444,2021-01-13T00:00:00
PT,Norte,BRAGA,FAFE,605,48060,2021-01-13T00:00:00
PT,Norte,AVEIRO,SÃO JOÃO DA MADEIRA,606,21958,2021-01-13T00:00:00
PT,Centro,GUARDA,FIGUEIRA DE CASTELO RODRIGO,609,5584,2021-01-13T00:00:00
PT,Centro,COIMBRA,PENELA,611,5397,2021-01-13T00:00:00
PT,Norte,PORTO,TROFA,612,38418,2021-01-13T00:00:00
PT,Norte,PORTO,FELGUEIRAS,615,56422,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,MOITA,615,64407,2021-01-13T00:00:00
PT,Centro,LEIRIA,LEIRIA,615,125267,2021-01-13T00:00:00
PT,Norte,PORTO,MARCO DE CANAVESES,616,51496,2021-01-13T00:00:00
PT,Norte,VIANA DO CASTELO,MELGAÇO,618,8093,2021-01-13T00:00:00
PT,Centro,COIMBRA,SOURE,625,17120,2021-01-13T00:00:00
PT,Alentejo,BEJA,ALMODÔVAR,625,6725,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,PALMELA,629,64269,2021-01-13T00:00:00
PT,Alentejo,BEJA,OURIQUE,629,4607,2021-01-13T00:00:00
PT,Centro,AVEIRO,ESTARREJA,631,26006,2021-01-13T00:00:00
PT,Centro,AVEIRO,ÍLHAVO,646,38699,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TOMAR,648,36748,2021-01-13T00:00:00
PT,Norte,VILA REAL,MONDIM DE BASTO,648,6946,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LISBOA,653,509515,2021-01-13T00:00:00
PT,Norte,AVEIRO,AROUCA,656,20720,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,ÓBIDOS,667,11850,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,ESTREMOZ,668,12728,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,REGUENGOS DE MONSARAZ,669,10015,2021-01-13T00:00:00
PT,Norte,BRAGA,AMARES,673,18129,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURES,674,213687,2021-01-13T00:00:00
PT,Norte,VIANA DO CASTELO,ARCOS DE VALDEVEZ,679,20926,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,ALFÂNDEGA DA FÉ,681,4550,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,PENICHE,683,26501,2021-01-13T00:00:00
PT,Centro,VISEU,OLIVEIRA DE FRADES,684,9936,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,BRAGANÇA,684,33607,2021-01-13T00:00:00
PT,Norte,PORTO,GONDOMAR,691,165985,2021-01-13T00:00:00
PT,Norte,VISEU,TAROUCA,692,7804,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,OURÉM,692,44044,2021-01-13T00:00:00
PT,Centro,AVEIRO,MEALHADA,693,19914,2021-01-13T00:00:00
PT,Centro,VISEU,CASTRO DAIRE,694,13823,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,VILA FLOR,695,6044,2021-01-13T00:00:00
PT,Norte,VILA REAL,SANTA MARTA DE PENAGUIÃO,697,6599,2021-01-13T00:00:00
PT,Norte,PORTO,AMARANTE,707,53193,2021-01-13T00:00:00
PT,Centro,AVEIRO,ÁGUEDA,710,46075,2021-01-13T00:00:00
PT,Norte,AVEIRO,OLIVEIRA DE AZEMÉIS,721,66011,2021-01-13T00:00:00
PT,Alentejo,BEJA,BEJA,733,33579,2021-01-13T00:00:00
PT,Centro,VISEU,VOUZELA,738,9619,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,FUNDÃO,740,26495,2021-01-13T00:00:00
PT,Norte,VIANA DO CASTELO,CAMINHA,750,15877,2021-01-13T00:00:00
PT,Norte,BRAGA,BRAGA,750,182679,2021-01-13T00:00:00
PT,Norte,VILA REAL,VILA REAL,759,49962,2021-01-13T00:00:00
PT,Centro,LEIRIA,PORTO DE MÓS,765,23275,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,MARVÃO,765,3005,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,ARRAIOLOS,765,6928,2021-01-13T00:00:00
PT,Centro,VISEU,VISEU,767,97249,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,MONTEMOR-O-NOVO,767,15647,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SETÚBAL,775,115126,2021-01-13T00:00:00
PT,Centro,VISEU,NELAS,778,12974,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALPIARÇA,779,7059,2021-01-13T00:00:00
PT,Norte,AVEIRO,SANTA MARIA DA FEIRA,790,138636,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,SOUSEL,793,4412,2021-01-13T00:00:00
PT,Centro,AVEIRO,SEVER DO VOUGA,803,11331,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ARRUDA DOS VINHOS,805,15412,2021-01-13T00:00:00
PT,Norte,BRAGA,VILA NOVA DE FAMALICÃO,809,131676,2021-01-13T00:00:00
PT,Centro,VISEU,PENALVA DO CASTELO,815,7115,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,SERTÃ,816,14577,2021-01-13T00:00:00
PT,Centro,COIMBRA,CANTANHEDE,817,35011,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,ÉVORA,828,52428,2021-01-13T00:00:00
PT,Norte,BRAGA,VIEIRA DO MINHO,828,11842,2021-01-13T00:00:00
PT,Norte,PORTO,SANTO TIRSO,829,68055,2021-01-13T00:00:00
PT,Centro,AVEIRO,OVAR,839,54260,2021-01-13T00:00:00
PT,Norte,BRAGA,TERRAS DE BOURO,849,6361,2021-01-13T00:00:00
PT,Centro,LEIRIA,ALVAIÁZERE,849,6597,2021-01-13T00:00:00
PT,Norte,VILA REAL,CHAVES,854,39343,2021-01-13T00:00:00
PT,Norte,BRAGA,GUIMARÃES,863,152309,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,RIO MAIOR,873,20379,2021-01-13T00:00:00
PT,Centro,COIMBRA,MIRANDA DO CORVO,873,12708,2021-01-13T00:00:00
PT,Centro,VISEU,CARREGAL DO SAL,895,9271,2021-01-13T00:00:00
PT,Centro,COIMBRA,ARGANIL,926,11014,2021-01-13T00:00:00
PT,Centro,LEIRIA,PEDRÓGÃO GRANDE,938,3410,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SOBRAL DE MONTE AGRAÇO,939,10651,2021-01-13T00:00:00
PT,Norte,VILA REAL,RIBEIRA DE PENA,947,6016,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,ALTER DO CHÃO,948,3165,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TORRES NOVAS,968,34933,2021-01-13T00:00:00
PT,Alentejo,SETÚBAL,ALCÁCER DO SAL,969,11659,2021-01-13T00:00:00
PT,Centro,GUARDA,CELORICO DA BEIRA,996,6928,2021-01-13T00:00:00
PT,Norte,BRAGA,VILA VERDE,998,46911,2021-01-13T00:00:00
PT,Norte,BRAGA,PÓVOA DE LANHOSO,1000,21499,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,ALCOCHETE,1021,19787,2021-01-13T00:00:00
PT,Centro,GUARDA,GUARDA,1024,38969,2021-01-13T00:00:00
PT,Centro,GUARDA,TRANCOSO,1025,8875,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,MOGADOURO,1025,8392,2021-01-13T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DA BARCA,1029,11180,2021-01-13T00:00:00
PT,Norte,VISEU,LAMEGO,1036,24895,2021-01-13T00:00:00
PT,Centro,LEIRIA,ANSIÃO,1038,12039,2021-01-13T00:00:00
PT,Norte,PORTO,PÓVOA DE VARZIM,1043,62784,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,PORTEL,1064,5828,2021-01-13T00:00:00
PT,Norte,PORTO,VILA DO CONDE,1068,79899,2021-01-13T00:00:00
PT,Centro,AVEIRO,ANADIA,1068,27258,2021-01-13T00:00:00
PT,Norte,BRAGA,BARCELOS,1082,116187,2021-01-13T00:00:00
PT,Norte,VISEU,SÃO JOÃO DA PESQUEIRA,1095,7125,2021-01-13T00:00:00
PT,Centro,COIMBRA,OLIVEIRA DO HOSPITAL,1101,19253,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,FERREIRA DO ZÊZERE,1131,7959,2021-01-13T00:00:00
PT,Norte,VILA REAL,BOTICAS,1160,4998,2021-01-13T00:00:00
PT,Norte,VISEU,ARMAMAR,1179,5769,2021-01-13T00:00:00
PT,Centro,COIMBRA,TÁBUA,1188,11368,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,NISA,1188,6061,2021-01-13T00:00:00
PT,Alentejo,BEJA,CUBA,1197,4595,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,IDANHA-A-NOVA,1206,8043,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,VENDAS NOVAS,1208,11255,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,GAVIÃO,1226,3263,2021-01-13T00:00:00
PT,Norte,VILA REAL,PESO DA RÉGUA,1236,15773,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,VIMIOSO,1243,4023,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,BORBA,1247,6736,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,ELVAS,1247,20528,2021-01-13T00:00:00
PT,Alentejo,BEJA,VIDIGUEIRA,1270,5510,2021-01-13T00:00:00
PT,Norte,BRAGA,ESPOSENDE,1270,34177,2021-01-13T00:00:00
PT,Açores,AÇORES,VILA FRANCA DO CAMPO,1276,11051,2021-01-13T00:00:00
PT,Alentejo,PORTALEGRE,CRATO,1310,3129,2021-01-13T00:00:00
PT,Norte,VISEU,MOIMENTA DA BEIRA,1315,9736,2021-01-13T00:00:00
PT,Centro,CASTELO BRANCO,PENAMACOR,1346,4755,2021-01-13T00:00:00
PT,Centro,GUARDA,AGUIAR DA BEIRA,1354,4652,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,VIANA DO ALENTEJO,1399,5145,2021-01-13T00:00:00
PT,Norte,VISEU,TABUAÇO,1442,6033,2021-01-13T00:00:00
PT,Centro,AVEIRO,MURTOSA,1498,10279,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,MACEDO DE CAVALEIROS,1502,14516,2021-01-13T00:00:00
PT,Alentejo,BEJA,MÉRTOLA,1530,6142,2021-01-13T00:00:00
PT,Centro,LEIRIA,FIGUEIRÓ DOS VINHOS,1562,5568,2021-01-13T00:00:00
PT,Algarve,FARO,TAVIRA,1598,24530,2021-01-13T00:00:00
PT,Norte,VILA REAL,MONTALEGRE,1645,8997,2021-01-13T00:00:00
PT,Centro,VISEU,MANGUALDE,1669,18510,2021-01-13T00:00:00
PT,Centro,VISEU,VILA NOVA DE PAIVA,1707,4687,2021-01-13T00:00:00
PT,Centro,COIMBRA,VILA NOVA DE POIARES,1787,6939,2021-01-13T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,MAÇÃO,1931,6267,2021-01-13T00:00:00
PT,Centro,GUARDA,PINHEL,1939,8511,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,MORA,2368,4138,2021-01-13T00:00:00
PT,Norte,BRAGANÇA,MIRANDA DO DOURO,2489,6830,2021-01-13T00:00:00
PT,Centro,GUARDA,FORNOS DE ALGODRES,2496,4528,2021-01-13T00:00:00
PT,Centro,GUARDA,MÊDA,3074,4587,2021-01-13T00:00:00
PT,Alentejo,ÉVORA,MOURÃO,3347,2450,2021-01-13T00:00:00
PT,Açores,AÇORES,SÃO ROQUE DO PICO,0,3266,2021-01-14T00:00:00
PT,Açores,AÇORES,CORVO,0,464,2021-01-14T00:00:00
PT,Açores,AÇORES,LAJES DAS FLORES,0,1463,2021-01-14T00:00:00
PT,Açores,AÇORES,SANTA CRUZ DAS FLORES,0,2165,2021-01-14T00:00:00
PT,Madeira,MADEIRA,PORTO SANTO,0,5202,2021-01-14T00:00:00
PT,Açores,AÇORES,LAJES DO PICO,0,4490,2021-01-14T00:00:00
PT,Açores,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,2021-01-14T00:00:00
PT,Alentejo,PORTALEGRE,CASTELO DE VIDE,34,2919,2021-01-14T00:00:00
PT,Açores,AÇORES,POVOAÇÃO,34,5927,2021-01-14T00:00:00
PT,Açores,AÇORES,MADALENA,34,5895,2021-01-14T00:00:00
PT,Açores,AÇORES,HORTA,41,14521,2021-01-14T00:00:00
PT,Alentejo,BEJA,BARRANCOS,61,1634,2021-01-14T00:00:00
PT,Açores,AÇORES,NORDESTE,62,4862,2021-01-14T00:00:00
PT,Açores,AÇORES,VILA DA PRAIA DA VITÓRIA,66,21317,2021-01-14T00:00:00
PT,Açores,AÇORES,VILA DO PORTO,71,5616,2021-01-14T00:00:00
PT,Açores,AÇORES,ANGRA DO HEROÍSMO,74,33807,2021-01-14T00:00:00
PT,Açores,AÇORES,VELAS,79,5093,2021-01-14T00:00:00
PT,Centro,CASTELO BRANCO,PROENÇA-A-NOVA,82,7298,2021-01-14T00:00:00
PT,Norte,BRAGANÇA,CARRAZEDA DE ANSIÃES,88,5666,2021-01-14T00:00:00
PT,Algarve,FARO,MONCHIQUE,98,5077,2021-01-14T00:00:00
PT,Centro,COIMBRA,PAMPILHOSA DA SERRA,99,4037,2021-01-14T00:00:00
PT,Alentejo,PORTALEGRE,ARRONCHES,106,2820,2021-01-14T00:00:00
PT,Norte,BRAGANÇA,FREIXO DE ESPADA À CINTA,121,3298,2021-01-14T00:00:00
PT,Açores,AÇORES,CALHETA [R.A. AÇORES],126,3184,2021-01-14T00:00:00
PT,Centro,LEIRIA,CASTANHEIRA DE PÊRA,153,2614,2021-01-14T00:00:00
PT,Madeira,MADEIRA,SÃO VICENTE,156,5143,2021-01-14T00:00:00
PT,Norte,BRAGANÇA,TORRE DE MONCORVO,156,7695,2021-01-14T00:00:00
PT,Alentejo,SETÚBAL,SINES,160,13715,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SARDOAL,160,3741,2021-01-14T00:00:00
PT,Madeira,MADEIRA,MACHICO,160,19981,2021-01-14T00:00:00
PT,Madeira,MADEIRA,PONTA DO SOL,163,8593,2021-01-14T00:00:00
PT,Madeira,MADEIRA,PORTO MONIZ,171,2342,2021-01-14T00:00:00
PT,Açores,AÇORES,PONTA DELGADA,172,67935,2021-01-14T00:00:00
PT,Centro,GUARDA,ALMEIDA,172,5830,2021-01-14T00:00:00
PT,Madeira,MADEIRA,FUNCHAL,175,104024,2021-01-14T00:00:00
PT,Algarve,FARO,ALJEZUR,179,5594,2021-01-14T00:00:00
PT,Alentejo,SETÚBAL,SANTIAGO DO CACÉM,181,28791,2021-01-14T00:00:00
PT,Madeira,MADEIRA,SANTA CRUZ,181,45281,2021-01-14T00:00:00
PT,Algarve,FARO,VILA DO BISPO,194,5154,2021-01-14T00:00:00
PT,Norte,VISEU,RESENDE,197,10137,2021-01-14T00:00:00
PT,Algarve,FARO,LAGOA,198,22762,2021-01-14T00:00:00
PT,Madeira,MADEIRA,CALHETA [R.A. MADEIRA],202,10867,2021-01-14T00:00:00
PT,Madeira,MADEIRA,SANTANA,209,6711,2021-01-14T00:00:00
PT,Centro,CASTELO BRANCO,VILA DE REI,211,3323,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CORUCHE,212,17471,2021-01-14T00:00:00
PT,Alentejo,BEJA,FERREIRA DO ALENTEJO,217,7845,2021-01-14T00:00:00
PT,Norte,VISEU,SERNANCELHE,222,5396,2021-01-14T00:00:00
PT,Alentejo,BEJA,ODEMIRA,231,24717,2021-01-14T00:00:00
PT,Algarve,FARO,ALCOUTIM,232,2159,2021-01-14T00:00:00
PT,Centro,GUARDA,MANTEIGAS,233,3007,2021-01-14T00:00:00
PT,Algarve,FARO,CASTRO MARIM,241,6237,2021-01-14T00:00:00
PT,Algarve,FARO,PORTIMÃO,251,55483,2021-01-14T00:00:00
PT,Norte,VILA REAL,MESÃO FRIO,252,3964,2021-01-14T00:00:00
PT,Centro,CASTELO BRANCO,OLEIROS,260,5003,2021-01-14T00:00:00
PT,Centro,COIMBRA,FIGUEIRA DA FOZ,267,58747,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,CADAVAL,271,13673,2021-01-14T00:00:00
PT,Centro,GUARDA,VILA NOVA DE FOZ CÔA,277,6503,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ABRANTES,285,35130,2021-01-14T00:00:00
PT,Alentejo,BEJA,ALJUSTREL,291,8247,2021-01-14T00:00:00
PT,Alentejo,BEJA,MOURA,292,13718,2021-01-14T00:00:00
PT,Alentejo,PORTALEGRE,PONTE DE SOR,293,14994,2021-01-14T00:00:00
PT,Alentejo,BEJA,SERPA,294,14304,2021-01-14T00:00:00
PT,Norte,VIANA DO CASTELO,MONÇÃO,302,17869,2021-01-14T00:00:00
PT,Alentejo,BEJA,CASTRO VERDE,302,6949,2021-01-14T00:00:00
PT,Alentejo,ÉVORA,VILA VIÇOSA,313,7656,2021-01-14T00:00:00
PT,Centro,COIMBRA,LOUSÃ,315,17158,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,NAZARÉ,318,14165,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALMEIRIM,324,22546,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CARTAXO,331,23843,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,AZAMBUJA,335,22716,2021-01-14T00:00:00
PT,Alentejo,PORTALEGRE,MONFORTE,336,2975,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURINHÃ,336,25855,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,BOMBARRAL,342,12558,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CHAMUSCA,359,9197,2021-01-14T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DE LIMA,363,41315,2021-01-14T00:00:00
PT,Norte,BRAGANÇA,MIRANDELA,368,21754,2021-01-14T00:00:00
PT,Centro,GUARDA,GOUVEIA,371,12387,2021-01-14T00:00:00
PT,Norte,AVEIRO,CASTELO DE PAIVA,375,15454,2021-01-14T00:00:00
PT,Norte,VIANA DO CASTELO,PAREDES DE COURA,375,8535,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,GOLEGÃ,375,5339,2021-01-14T00:00:00
PT,Norte,VIANA DO CASTELO,VALENÇA,376,13290,2021-01-14T00:00:00
PT,Centro,COIMBRA,MONTEMOR-O-VELHO,377,25224,2021-01-14T00:00:00
PT,Alentejo,PORTALEGRE,PORTALEGRE,379,22172,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ALENQUER,379,44052,2021-01-14T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SALVATERRA DE MAGOS,380,21295,2021-01-14T00:00:00
PT,Centro,CASTELO BRANCO,VILA VELHA DE RÓDÃO,382,3144,2021-01-14T00:00:00
PT,Centro,GUARDA,SEIA,382,22234,2021-01-14T00:00:00
PT,Alentejo,SETÚBAL,GRÂNDOLA,383,14639,2021-01-14T00:00:00
PT,Norte,VISEU,PENEDONO,386,2591,2021-01-14T00:00:00
PT,Norte,PORTO,PAÇOS DE FERREIRA,391,56728,2021-01-14T00:00:00
PT,Norte,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,404,8910,2021-01-14T00:00:00
PT,Centro,CASTELO BRANCO,BELMONTE,406,6398,2021-01-14T00:00:00
PT,Açores,AÇORES,RIBEIRA GRANDE,411,32811,2021-01-14T00:00:00
PT,Norte,BRAGANÇA,VINHAIS,413,7746,2021-01-14T00:00:00
PT,Centro,AVEIRO,VAGOS,413,22740,2021-01-14T00:00:00
PT,Norte,AVEIRO,ESPINHO,420,29516,2021-01-14T00:00:00
PT,Algarve,FARO,SÃO BRÁS DE ALPORTEL,422,10416,2021-01-14T00:00:00
PT,Algarve,FARO,SILVES,422,36226,2021-01-14T00:00:00
PT,Algarve,FARO,OLHÃO,423,44405,2021-01-14T00:00:00
PT,Madeira,MADEIRA,CÂMARA DE LOBOS,425,33675,2021-01-14T00:00:00
PT,Centro,VISEU,SÃO PEDRO DO SUL,428,15403,2021-01-14T00:00:00
